ID,Label,Duration,SampleRate,Path,Attack,Speaker,Proportion,AudioChannel,AudioEncoding,AudioBitSample,Language
VoiceMOS-2162-sysa0656-uttdf1a9fc,fake,5.53,16000,main/DATA/wav/sysa0656-uttdf1a9fc.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2163-sysa0656-utteecb904,fake,1.13,16000,main/DATA/wav/sysa0656-utteecb904.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2164-sysa0656-uttef018ca,fake,3.02,16000,main/DATA/wav/sysa0656-uttef018ca.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2165-sysa0656-uttfaa2eb1,fake,2.59,16000,main/DATA/wav/sysa0656-uttfaa2eb1.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2166-sysa6294-utt069925d,fake,2.71,16000,main/DATA/wav/sysa6294-utt069925d.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2167-sysa6294-utt0cd7da4,fake,2.77,16000,main/DATA/wav/sysa6294-utt0cd7da4.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2168-sysa6294-utt0d94341,fake,2.2,16000,main/DATA/wav/sysa6294-utt0d94341.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2169-sysa6294-utt0e32775,fake,3.59,16000,main/DATA/wav/sysa6294-utt0e32775.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2170-sysa6294-utt1044c15,fake,2.42,16000,main/DATA/wav/sysa6294-utt1044c15.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2171-sysa6294-utt11efbb3,fake,2.7,16000,main/DATA/wav/sysa6294-utt11efbb3.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2172-sysa6294-utt132c511,fake,4.31,16000,main/DATA/wav/sysa6294-utt132c511.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2173-sysa6294-utt1b36641,fake,3.16,16000,main/DATA/wav/sysa6294-utt1b36641.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2174-sysa6294-utt1eb6b5e,fake,3.14,16000,main/DATA/wav/sysa6294-utt1eb6b5e.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2175-sysa6294-utt34e4090,fake,2.18,16000,main/DATA/wav/sysa6294-utt34e4090.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2176-sysa6294-utt3b262e1,fake,2.75,16000,main/DATA/wav/sysa6294-utt3b262e1.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2177-sysa6294-utt3ccbbc0,fake,2.18,16000,main/DATA/wav/sysa6294-utt3ccbbc0.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2178-sysa6294-utt4405dca,fake,2.94,16000,main/DATA/wav/sysa6294-utt4405dca.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2179-sysa6294-utt4e68980,fake,2.62,16000,main/DATA/wav/sysa6294-utt4e68980.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2180-sysa6294-utt5b268d2,fake,3.13,16000,main/DATA/wav/sysa6294-utt5b268d2.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2181-sysa6294-utt6b03bd4,fake,2.9,16000,main/DATA/wav/sysa6294-utt6b03bd4.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2182-sysa6294-utt7187736,fake,2.41,16000,main/DATA/wav/sysa6294-utt7187736.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2183-sysa6294-utt7377d36,fake,2.74,16000,main/DATA/wav/sysa6294-utt7377d36.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2184-sysa6294-utt7770b9e,fake,3.13,16000,main/DATA/wav/sysa6294-utt7770b9e.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2185-sysa6294-utt7c8c359,fake,2.33,16000,main/DATA/wav/sysa6294-utt7c8c359.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2186-sysa6294-utt7ff3728,fake,3.33,16000,main/DATA/wav/sysa6294-utt7ff3728.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2187-sysa6294-utt802db4a,fake,2.7,16000,main/DATA/wav/sysa6294-utt802db4a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2188-sysa6294-utt86f19d4,fake,3.3,16000,main/DATA/wav/sysa6294-utt86f19d4.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2189-sysa6294-utt90db0ef,fake,3.63,16000,main/DATA/wav/sysa6294-utt90db0ef.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2190-sysa6294-utta87ed59,fake,2.73,16000,main/DATA/wav/sysa6294-utta87ed59.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2191-sysa6294-uttb8b5dd3,fake,2.2,16000,main/DATA/wav/sysa6294-uttb8b5dd3.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2192-sysa6294-uttbb4a2cb,fake,2.29,16000,main/DATA/wav/sysa6294-uttbb4a2cb.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2193-sysa6294-uttc41ce76,fake,2.72,16000,main/DATA/wav/sysa6294-uttc41ce76.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2194-sysa6294-uttd32024f,fake,2.47,16000,main/DATA/wav/sysa6294-uttd32024f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2195-sysa6294-uttd3f5048,fake,2.08,16000,main/DATA/wav/sysa6294-uttd3f5048.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2196-sysa6294-uttd778013,fake,2.33,16000,main/DATA/wav/sysa6294-uttd778013.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2197-sysa6294-uttdd0c69f,fake,4.18,16000,main/DATA/wav/sysa6294-uttdd0c69f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2198-sysa6294-utte0a709f,fake,2.29,16000,main/DATA/wav/sysa6294-utte0a709f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2199-sysa6294-uttf0dabf8,fake,2.94,16000,main/DATA/wav/sysa6294-uttf0dabf8.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2200-sysa6294-uttf19f025,fake,2.43,16000,main/DATA/wav/sysa6294-uttf19f025.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2201-sysa6294-uttf2c99bb,fake,2.1,16000,main/DATA/wav/sysa6294-uttf2c99bb.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2202-sysa6294-uttf6dd526,fake,3.46,16000,main/DATA/wav/sysa6294-uttf6dd526.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2203-sysa6294-uttf994b70,fake,3.31,16000,main/DATA/wav/sysa6294-uttf994b70.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2204-sysa7a61-utt00c6c7a,fake,2.93,16000,main/DATA/wav/sysa7a61-utt00c6c7a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2205-sysa7a61-utt17f7e06,fake,4.45,16000,main/DATA/wav/sysa7a61-utt17f7e06.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2206-sysa7a61-utt2af2c08,fake,4.35,16000,main/DATA/wav/sysa7a61-utt2af2c08.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2207-sysa7a61-utt31e57e3,fake,2.28,16000,main/DATA/wav/sysa7a61-utt31e57e3.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2208-sysa7a61-utt3c47f01,fake,1.21,16000,main/DATA/wav/sysa7a61-utt3c47f01.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2209-sysa7a61-utt3dd2bc3,fake,4.99,16000,main/DATA/wav/sysa7a61-utt3dd2bc3.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2210-sysa7a61-utt3e46380,fake,1.43,16000,main/DATA/wav/sysa7a61-utt3e46380.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2211-sysa7a61-utt47b3162,fake,1.4,16000,main/DATA/wav/sysa7a61-utt47b3162.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2212-sysa7a61-utt4dc3512,fake,2.68,16000,main/DATA/wav/sysa7a61-utt4dc3512.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2213-sysa7a61-utt58b9592,fake,1.82,16000,main/DATA/wav/sysa7a61-utt58b9592.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2214-sysa7a61-utt5920dc6,fake,2.92,16000,main/DATA/wav/sysa7a61-utt5920dc6.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2215-sysa7a61-utt5d6ff9d,fake,2.49,16000,main/DATA/wav/sysa7a61-utt5d6ff9d.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2216-sysa7a61-utt61e2fc4,fake,2.0,16000,main/DATA/wav/sysa7a61-utt61e2fc4.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2217-sysa7a61-utt6d6063d,fake,1.17,16000,main/DATA/wav/sysa7a61-utt6d6063d.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2218-sysa7a61-utt73f7fda,fake,6.85,16000,main/DATA/wav/sysa7a61-utt73f7fda.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2219-sysa7a61-utt7eb5a5a,fake,4.37,16000,main/DATA/wav/sysa7a61-utt7eb5a5a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2220-sysa7a61-utt802e6ff,fake,3.17,16000,main/DATA/wav/sysa7a61-utt802e6ff.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2221-sysa7a61-utt81e71d6,fake,6.2,16000,main/DATA/wav/sysa7a61-utt81e71d6.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2222-sysa7a61-utt8b7ab16,fake,4.31,16000,main/DATA/wav/sysa7a61-utt8b7ab16.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2223-sysa7a61-utt9cf336c,fake,2.59,16000,main/DATA/wav/sysa7a61-utt9cf336c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2224-sysa7a61-utt9e99511,fake,4.52,16000,main/DATA/wav/sysa7a61-utt9e99511.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2225-sysa7a61-utta26d242,fake,4.76,16000,main/DATA/wav/sysa7a61-utta26d242.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2226-sysa7a61-utta72b867,fake,2.42,16000,main/DATA/wav/sysa7a61-utta72b867.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2227-sysa7a61-uttb38bd11,fake,2.07,16000,main/DATA/wav/sysa7a61-uttb38bd11.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2228-sysa7a61-uttb59ec24,fake,4.34,16000,main/DATA/wav/sysa7a61-uttb59ec24.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2229-sysa7a61-uttc01a305,fake,6.24,16000,main/DATA/wav/sysa7a61-uttc01a305.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2230-sysa7a61-uttd37b7fb,fake,3.37,16000,main/DATA/wav/sysa7a61-uttd37b7fb.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2231-sysa7a61-uttd9a93b6,fake,3.83,16000,main/DATA/wav/sysa7a61-uttd9a93b6.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2232-sysa7a61-uttda13edd,fake,2.25,16000,main/DATA/wav/sysa7a61-uttda13edd.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2233-sysa7a61-uttda2c37a,fake,2.32,16000,main/DATA/wav/sysa7a61-uttda2c37a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2234-sysa7a61-utte6ba7c9,fake,6.08,16000,main/DATA/wav/sysa7a61-utte6ba7c9.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2235-sysa7a61-uttec95417,fake,4.82,16000,main/DATA/wav/sysa7a61-uttec95417.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2236-sysa7a61-uttecc99d1,fake,3.08,16000,main/DATA/wav/sysa7a61-uttecc99d1.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2237-sysa7a61-uttf129015,fake,1.31,16000,main/DATA/wav/sysa7a61-uttf129015.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2238-sysa7a61-uttf2d0a99,fake,4.17,16000,main/DATA/wav/sysa7a61-uttf2d0a99.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2239-sysa7a61-uttf3da844,fake,1.52,16000,main/DATA/wav/sysa7a61-uttf3da844.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2240-sysa7a61-uttfa0fffc,fake,3.56,16000,main/DATA/wav/sysa7a61-uttfa0fffc.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2241-sysa7a61-uttfee214f,fake,4.45,16000,main/DATA/wav/sysa7a61-uttfee214f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2242-sysb084d-utt078e24a,fake,2.62,16000,main/DATA/wav/sysb084d-utt078e24a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2243-sysb084d-utt0b1da8f,fake,3.06,16000,main/DATA/wav/sysb084d-utt0b1da8f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2244-sysb084d-utt0e9503a,fake,3.06,16000,main/DATA/wav/sysb084d-utt0e9503a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2245-sysb084d-utt0ea2075,fake,2.65,16000,main/DATA/wav/sysb084d-utt0ea2075.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2246-sysb084d-utt1b8d194,fake,3.38,16000,main/DATA/wav/sysb084d-utt1b8d194.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2247-sysb084d-utt242e3a2,fake,4.25,16000,main/DATA/wav/sysb084d-utt242e3a2.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2248-sysb084d-utt2b6eb0f,fake,2.69,16000,main/DATA/wav/sysb084d-utt2b6eb0f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2249-sysb084d-utt3016c48,fake,2.0,16000,main/DATA/wav/sysb084d-utt3016c48.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2250-sysb084d-utt3146d17,fake,2.62,16000,main/DATA/wav/sysb084d-utt3146d17.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2251-sysb084d-utt323826b,fake,2.65,16000,main/DATA/wav/sysb084d-utt323826b.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2252-sysb084d-utt37e48e4,fake,2.84,16000,main/DATA/wav/sysb084d-utt37e48e4.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2253-sysb084d-utt3cda490,fake,2.24,16000,main/DATA/wav/sysb084d-utt3cda490.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2254-sysb084d-utt4086c55,fake,3.06,16000,main/DATA/wav/sysb084d-utt4086c55.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2255-sysb084d-utt4e87d45,fake,3.25,16000,main/DATA/wav/sysb084d-utt4e87d45.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2256-sysb084d-utt5b02489,fake,3.56,16000,main/DATA/wav/sysb084d-utt5b02489.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2257-sysb084d-utt5b98a7f,fake,2.62,16000,main/DATA/wav/sysb084d-utt5b98a7f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2258-sysb084d-utt5f8c33a,fake,2.0,16000,main/DATA/wav/sysb084d-utt5f8c33a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2259-sysb084d-utt6c1f3a6,fake,2.21,16000,main/DATA/wav/sysb084d-utt6c1f3a6.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2260-sysb084d-utt7a78b9c,fake,2.39,16000,main/DATA/wav/sysb084d-utt7a78b9c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2261-sysb084d-utt8a791f1,fake,3.25,16000,main/DATA/wav/sysb084d-utt8a791f1.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2262-sysb084d-utt8cbcd31,fake,2.34,16000,main/DATA/wav/sysb084d-utt8cbcd31.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2263-sysb084d-utt8e0bf2f,fake,2.21,16000,main/DATA/wav/sysb084d-utt8e0bf2f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2264-sysb084d-utt9af672b,fake,2.1,16000,main/DATA/wav/sysb084d-utt9af672b.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2265-sysb084d-utt9b4147f,fake,3.56,16000,main/DATA/wav/sysb084d-utt9b4147f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2266-sysb084d-utt9d33248,fake,4.12,16000,main/DATA/wav/sysb084d-utt9d33248.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2267-sysb084d-utt9f86642,fake,2.88,16000,main/DATA/wav/sysb084d-utt9f86642.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2268-sysb084d-utta2d96f4,fake,2.56,16000,main/DATA/wav/sysb084d-utta2d96f4.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2269-sysb084d-utta4f2b3f,fake,3.25,16000,main/DATA/wav/sysb084d-utta4f2b3f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2270-sysb084d-utta922a47,fake,2.69,16000,main/DATA/wav/sysb084d-utta922a47.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2271-sysb084d-utta9d881c,fake,2.1,16000,main/DATA/wav/sysb084d-utta9d881c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2272-sysb084d-uttb11880c,fake,2.88,16000,main/DATA/wav/sysb084d-uttb11880c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2273-sysb084d-uttb5822a6,fake,3.38,16000,main/DATA/wav/sysb084d-uttb5822a6.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2274-sysb084d-uttd8225ab,fake,2.65,16000,main/DATA/wav/sysb084d-uttd8225ab.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2275-sysb084d-uttdc22c86,fake,2.24,16000,main/DATA/wav/sysb084d-uttdc22c86.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2276-sysb084d-uttecf882a,fake,2.39,16000,main/DATA/wav/sysb084d-uttecf882a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2277-sysb084d-utteee2923,fake,2.34,16000,main/DATA/wav/sysb084d-utteee2923.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2278-sysb084d-uttf0b70cb,fake,2.1,16000,main/DATA/wav/sysb084d-uttf0b70cb.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2279-sysb084d-uttf3c3b85,fake,2.1,16000,main/DATA/wav/sysb084d-uttf3c3b85.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2280-sysb526f-utt095b343,fake,2.35,16000,main/DATA/wav/sysb526f-utt095b343.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2281-sysb526f-utt09ab79a,fake,2.52,16000,main/DATA/wav/sysb526f-utt09ab79a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2282-sysb526f-utt11ba29b,fake,2.28,16000,main/DATA/wav/sysb526f-utt11ba29b.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2283-sysb526f-utt222968f,fake,2.54,16000,main/DATA/wav/sysb526f-utt222968f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2284-sysb526f-utt3092cbc,fake,2.03,16000,main/DATA/wav/sysb526f-utt3092cbc.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2285-sysb526f-utt32f1e6c,fake,2.28,16000,main/DATA/wav/sysb526f-utt32f1e6c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2286-sysb526f-utt4037973,fake,2.22,16000,main/DATA/wav/sysb526f-utt4037973.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2287-sysb526f-utt46b360b,fake,2.05,16000,main/DATA/wav/sysb526f-utt46b360b.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2288-sysb526f-utt4784ec3,fake,2.05,16000,main/DATA/wav/sysb526f-utt4784ec3.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2289-sysb526f-utt478cf9f,fake,2.37,16000,main/DATA/wav/sysb526f-utt478cf9f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2290-sysb526f-utt506f914,fake,2.37,16000,main/DATA/wav/sysb526f-utt506f914.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2291-sysb526f-utt5fa19a2,fake,3.11,16000,main/DATA/wav/sysb526f-utt5fa19a2.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2292-sysb526f-utt6b6add3,fake,3.2,16000,main/DATA/wav/sysb526f-utt6b6add3.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2293-sysb526f-utt7142e43,fake,2.54,16000,main/DATA/wav/sysb526f-utt7142e43.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2294-sysb526f-utt71cbda3,fake,2.18,16000,main/DATA/wav/sysb526f-utt71cbda3.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2295-sysb526f-utt723a7bd,fake,4.27,16000,main/DATA/wav/sysb526f-utt723a7bd.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2296-sysb526f-utt8226aac,fake,2.28,16000,main/DATA/wav/sysb526f-utt8226aac.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2297-sysb526f-utt88c5ce3,fake,2.37,16000,main/DATA/wav/sysb526f-utt88c5ce3.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2298-sysb526f-utt8bc33ed,fake,2.15,16000,main/DATA/wav/sysb526f-utt8bc33ed.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2299-sysb526f-utt92e5c1f,fake,3.14,16000,main/DATA/wav/sysb526f-utt92e5c1f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2300-sysb526f-utt95a33f8,fake,3.01,16000,main/DATA/wav/sysb526f-utt95a33f8.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2301-sysb526f-utt9ed64f4,fake,2.3,16000,main/DATA/wav/sysb526f-utt9ed64f4.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2302-sysb526f-utt9fae9be,fake,2.52,16000,main/DATA/wav/sysb526f-utt9fae9be.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2303-sysb526f-utta4693be,fake,2.41,16000,main/DATA/wav/sysb526f-utta4693be.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2304-sysb526f-uttaf9e209,fake,2.18,16000,main/DATA/wav/sysb526f-uttaf9e209.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2305-sysb526f-uttb7bd884,fake,2.09,16000,main/DATA/wav/sysb526f-uttb7bd884.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2306-sysb526f-uttbcf526e,fake,3.26,16000,main/DATA/wav/sysb526f-uttbcf526e.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2307-sysb526f-uttc05621c,fake,3.56,16000,main/DATA/wav/sysb526f-uttc05621c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2308-sysb526f-uttd6955ec,fake,2.05,16000,main/DATA/wav/sysb526f-uttd6955ec.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2309-sysb526f-uttdd1bb61,fake,3.01,16000,main/DATA/wav/sysb526f-uttdd1bb61.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2310-sysb526f-uttddd8512,fake,2.07,16000,main/DATA/wav/sysb526f-uttddd8512.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2311-sysb526f-utte40a0a9,fake,2.77,16000,main/DATA/wav/sysb526f-utte40a0a9.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2312-sysb526f-utte421dcf,fake,3.46,16000,main/DATA/wav/sysb526f-utte421dcf.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2313-sysb526f-uttf0547e4,fake,2.3,16000,main/DATA/wav/sysb526f-uttf0547e4.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2314-sysb526f-uttf787c92,fake,2.05,16000,main/DATA/wav/sysb526f-uttf787c92.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2315-sysb526f-uttfa00dda,fake,2.37,16000,main/DATA/wav/sysb526f-uttfa00dda.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2316-sysb526f-uttfa3d263,fake,2.3,16000,main/DATA/wav/sysb526f-uttfa3d263.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2317-sysb526f-uttfb703aa,fake,2.07,16000,main/DATA/wav/sysb526f-uttfb703aa.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2318-sysba29c-utt133a85c,fake,4.37,16000,main/DATA/wav/sysba29c-utt133a85c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2319-sysba29c-utt14c468d,fake,4.53,16000,main/DATA/wav/sysba29c-utt14c468d.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2320-sysba29c-utt1638187,fake,4.82,16000,main/DATA/wav/sysba29c-utt1638187.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2321-sysba29c-utt2ee041f,fake,4.34,16000,main/DATA/wav/sysba29c-utt2ee041f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2322-sysba29c-utt31d6ead,fake,4.76,16000,main/DATA/wav/sysba29c-utt31d6ead.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2323-sysba29c-utt3279a5d,fake,3.37,16000,main/DATA/wav/sysba29c-utt3279a5d.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2324-sysba29c-utt3622951,fake,2.07,16000,main/DATA/wav/sysba29c-utt3622951.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2325-sysba29c-utt363afe8,fake,1.52,16000,main/DATA/wav/sysba29c-utt363afe8.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2326-sysba29c-utt37db4db,fake,1.43,16000,main/DATA/wav/sysba29c-utt37db4db.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2327-sysba29c-utt4346d12,fake,4.35,16000,main/DATA/wav/sysba29c-utt4346d12.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2328-sysba29c-utt48ef928,fake,2.59,16000,main/DATA/wav/sysba29c-utt48ef928.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2329-sysba29c-utt4acc1d9,fake,2.93,16000,main/DATA/wav/sysba29c-utt4acc1d9.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2330-sysba29c-utt51beeb2,fake,2.32,16000,main/DATA/wav/sysba29c-utt51beeb2.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2331-sysba29c-utt54c6c23,fake,1.4,16000,main/DATA/wav/sysba29c-utt54c6c23.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2332-sysba29c-utt57c259c,fake,3.17,16000,main/DATA/wav/sysba29c-utt57c259c.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2333-sysba29c-utt5ac065a,fake,4.17,16000,main/DATA/wav/sysba29c-utt5ac065a.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2334-sysba29c-utt6557857,fake,3.08,16000,main/DATA/wav/sysba29c-utt6557857.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2335-sysba29c-utt73ea94e,fake,1.31,16000,main/DATA/wav/sysba29c-utt73ea94e.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2336-sysba29c-utt76f1b8f,fake,6.85,16000,main/DATA/wav/sysba29c-utt76f1b8f.wav,-,-,-,1,PCM_S,16,-
VoiceMOS-2337-sysba29c-utt8792911,fake,2.28,16000,main/DATA/wav/sysba29c-utt8792911.wav,-,-,-,1,PCM_S,16,-
